dataset,qid,query,class,best_model,utility_bm25,utility_l6,utility_bge,eff_bm25,eff_l6,eff_bge,lat_bm25,lat_l6,lat_bge
NFCorpus_train,PLAIN-16,Phytates in Beans: Anti-Nutrient or Anti-Cancer?,0,bm25,0.9053170634800252,0.4259214293423995,0.7071938803668633,0.900346883204941,0.40602453861089033,0.7444146109124877,6.893603131175041e-05,0.054162106942385435,0.27628421294502914
NFCorpus_train,PLAIN-17,How Phytates Fight Cancer Cells,2,bge,0.2225467207485545,0.2350722641565282,0.348484133915475,0.18177069331014817,0.20552129391196988,0.3668254041215527,0.0007471460849046707,0.05611938191577792,0.2758260820992291
NFCorpus_train,PLAIN-18,Colon Cancer Prevention: Is it the Fiber or the Phytates?,0,bm25,0.7837831594863803,0.6646842609028022,0.6769740059723612,0.772577889371041,0.6574400653338155,0.7126042168130119,0.000923168146982789,0.055020879255607724,0.27833865908905864
NFCorpus_train,PLAIN-19,Low Carb Diets Found to Feed Heart Disease,0,bm25,0.049690070642427336,0.03990647791140282,0.0,0.0,0.0,0.0,0.001714020036160946,0.05582078197039664,0.27651785709895194
NFCorpus_train,PLAIN-20,How Curry Can Kill Cancer Cells,2,bge,0.6816759137049693,0.6720432560893229,0.7052381947871212,0.6650688247235601,0.6650688247235601,0.7423559945127592,0.0007712810765951872,0.054040787974372506,0.27650472498498857
NFCorpus_train,PLAIN-21,Testing Turmeric on Smokers,1,l6,0.7047552954427293,0.7307252646693408,0.6859462307112965,0.6892994030195306,0.7268712872705927,0.7220486639066279,0.00044067297130823135,0.05458451993763447,0.27842260897159576
NFCorpus_train,PLAIN-24,Alkylphenol Endocrine Disruptors and Allergies,1,l6,0.8545174185427399,0.8819102419431247,0.7804825422571599,0.8468806782580225,0.8860308691611208,0.8215605707970104,0.00010658800601959229,0.05443708086386323,0.2772004099097103
NFCorpus_train,PLAIN-25,Slowing Cognitive Decline with Berries,1,l6,0.6624773714554966,0.7870679826882576,0.6618072398319954,0.6447614941174287,0.7863777523660618,0.6966391998231531,0.00025541591458022594,0.055416797986254096,0.27733686403371394
NFCorpus_train,PLAIN-26,What is ‘Meat Glue’?,0,bm25,0.6954575725434673,0.34361526478873183,0.30345966083993836,0.6794771050858174,0.31943122193677725,0.31943122193677725,0.0002541800495237112,0.054781034123152494,0.27823461103253067
NFCorpus_train,PLAIN-27,Is Liquid Smoke Safe?,1,l6,0.7477181690882657,0.7490752188577784,0.6977750443273205,0.7345000466603374,0.7460031101536818,0.7345000466603374,0.0003163609653711319,0.05355300195515156,0.2781183610204607
NFCorpus_train,PLAIN-28,Does Antioxidant Intake Matter for Stroke and Heart Disease?,1,l6,0.19914120975864508,0.6710337252401913,0.6245680620671247,0.15724807879105962,0.6650688247235601,0.6574400653338155,0.0013726139441132545,0.060536472825333476,0.28073822893202305
NFCorpus_train,PLAIN-29,Does Antioxidant Intake Matter for Cancer?,1,l6,0.6293444930965317,0.7303555581113691,0.6768398565629187,0.6100458831490401,0.7268712872705927,0.7124630069083355,0.001100037945434451,0.05620290292426944,0.2762583189178258
NFCorpus_train,PLAIN-30,Is buying organic worth it? A review of the science in new DVD,0,bm25,0.049863181246496545,0.04030342197741578,0.0,0.0,0.0,0.0,0.0007596591021865606,0.053838334046304226,0.2776151231955737
NFCorpus_train,PLAIN-31,Orange Aromatherapy for Anxiety,1,l6,0.9382943622722076,0.9599721693430006,0.9170201695800307,0.9350624941733297,0.9681896059005242,0.9652843890316114,8.296105079352856e-05,0.05421922588720918,0.27640430093742907
NFCorpus_train,PLAIN-34,Food Manufacturers Get to Decide if Their Own Additives Are Safe,0,bm25,0.6293642924106132,0.6197299803593136,0.5795435889915881,0.6100458831490401,0.6100458831490401,0.6100458831490401,0.0009921509772539139,0.05430433386936784,0.2766787218861282
NFCorpus_train,PLAIN-35,Meat Industry Wins Right to Sell Tainted Meat,0,bm25,0.7071195016969161,0.3738190937973239,0.21060512782912735,0.6918165764591883,0.35124161603625315,0.2216896082411867,0.000594383105635643,0.05516332993283868,0.2797203871887177
NFCorpus_train,PLAIN-36,Chicken Salmonella Outbreaks Show Food Safety Systems Failure,0,bm25,0.9334512769897407,0.9166870380548503,0.8747556525299612,0.9301909272231255,0.9227128302108009,0.9207954237157487,0.0012824458535760641,0.055121117969974875,0.2786667258478701
NFCorpus_train,PLAIN-37,Viral Food Poisoning from Pesticides?,2,bge,0.04987447016323572,0.2509885644563744,0.5795435889915881,0.0,0.2216896082411867,0.6100458831490401,0.0006994369905441999,0.053582322085276246,0.27859392180107534
NFCorpus_train,PLAIN-38,The Reversal on Fish Oil,2,bge,0.35339724695872343,0.3749726927244917,0.6318153834873821,0.31943122193677725,0.3525583336639718,0.6650688247235601,0.0003480550367385149,0.05552989197894931,0.27882822696119547
NFCorpus_train,PLAIN-40,Are Multivitamins Just a Waste of Money?,1,l6,0.6207059480293735,0.9892969598223733,0.9185292438591651,0.6007549823616223,1.0,0.9668728882728055,5.073589272797108e-05,0.0481185638345778,0.22478923294693232
NFCorpus_train,PLAIN-41,Understanding Lifestyle Medicine From the Heart,1,l6,0.16630957269607116,0.20397166373182654,0.1637744730755366,0.12253246782267099,0.1723941821847754,0.1723941821847754,0.0005407440476119518,0.05506092496216297,0.28084257803857327
NFCorpus_train,PLAIN-42,Don't Forget Fiber,0,bm25,0.049975104874568195,0.040069927846595244,0.0,0.0,0.0,0.0,0.00013872794806957245,0.055335271870717406,0.27862472203560174
NFCorpus_train,PLAIN-46,Why Pepper Boosts Turmeric Blood Levels,2,bge,0.049846977118934044,0.27298149127977434,0.6125234194115572,0.0,0.24677613510506174,0.6447614941174287,0.0008808809798210859,0.06594588281586766,0.28782655694521964
NFCorpus_train,PLAIN-47,Foods That Fight Osteoarthritis & Inflammation,0,bm25,0.8628860377248463,0.784938736060196,0.7328387363640599,0.8558089743028391,0.783472535497149,0.7714091961726947,0.0007395499851554632,0.05224867700599134,0.2791010320652276
NFCorpus_train,PLAIN-49,The Spice That Helps Ease Rheumatoid Arthritis Pain,2,bge,0.5523985301033696,0.4656113999408191,0.7941704086013044,0.5288902028809934,0.4479904270915116,0.8359688511592678,0.00026259804144501686,0.05556514719501138,0.2783962870016694
NFCorpus_train,PLAIN-50,The Top Three DNA Protecting Spices,0,bm25,0.6294322017056704,0.6192618406493466,0.5795435889915881,0.6100458831490401,0.6100458831490401,0.6100458831490401,0.000619031023234129,0.05714046396315098,0.27787328604608774
NFCorpus_train,PLAIN-51,The Top Four Anti-Inflammatory Spices,1,l6,0.1423089138384051,0.6198306921594878,0.5795435889915881,0.09721561096838863,0.6100458831490401,0.6100458831490401,0.00025563500821590424,0.05407537706196308,0.2783689459320158
NFCorpus_train,PLAIN-52,Superbugs on Retail Chicken,1,l6,0.28904611198056396,0.7170463569302257,0.2017616000178008,0.2516477020552659,0.7126042168130119,0.21238063159768505,0.0001069412101060152,0.055281247245147824,0.2784206361975521
NFCorpus_train,PLAIN-53,Foods for Computer Eye Strain,0,bm25,0.21364332076189374,0.04016900268921696,0.13544298087976997,0.1723941821847754,0.0,0.1425715588208105,0.0007280360441654921,0.0545725820120424,0.2775536412373185
NFCorpus_train,PLAIN-54,Currant Treatment for Glaucoma,0,bm25,0.833160768711001,0.8200535390977295,0.7537739241284617,0.8244657876659233,0.8210933633344505,0.7934462359246965,0.0004583310801535845,0.05599573417566717,0.280394887086004
NFCorpus_train,PLAIN-57,How Long to Avoid Fish Before Conception?,2,bge,0.3628456271892107,0.4694224161839424,0.6979908733668637,0.32938109787968023,0.45174133330049643,0.7347272351230145,0.0003723020199686289,0.054553099907934666,0.28028122801333666
NFCorpus_train,PLAIN-58,Boosting Anti-Cancer Immunity with Berries,0,bm25,0.6982234994298363,0.6722891423812506,0.6318153834873821,0.6823721293655722,0.6650688247235601,0.6650688247235601,0.00016758404672145844,0.05317327310331166,0.27908842801116407
NFCorpus_train,PLAIN-59,The Vitamin Everyone on a Plant-Based Diet Needs,2,bge,0.18527396918336916,0.04012147465422065,0.34390264171970836,0.1425715588208105,0.0,0.36200278075758774,0.0009503369219601154,0.05554602178744972,0.2811453118920326
NFCorpus_train,PLAIN-60,Comparing Vegans' Arteries to Runners',1,l6,0.6294048280152391,0.6855196223490688,0.6455032498315265,0.6100458831490401,0.6794771050858174,0.6794771050858174,0.0007814560085535049,0.05622449400834739,0.28158349310979247
NFCorpus_train,PLAIN-61,"Add Beans, Berries, and Greens to More Meals",2,bge,0.2451933793254859,0.3435242178594514,0.619986569871358,0.20552129391196988,0.31943122193677725,0.6526174419698506,0.00028976891189813614,0.0555253338534385,0.27943058987148106
NFCorpus_train,PLAIN-63,How to Get Enough Antioxidants Each Day,0,bm25,0.15261778653197855,0.11762714614715652,0.13544298087976997,0.10811053247825145,0.08181039409947585,0.1425715588208105,0.0004889359697699547,0.05657803500071168,0.28029108489863575
NFCorpus_train,PLAIN-64,The Reason We Need More Antioxidants,2,bge,0.049907237029941626,0.1753883430421988,0.6125234194115572,0.0,0.1425715588208105,0.6447614941174287,0.0005182588938623667,0.056174413999542594,0.27934578503482044
NFCorpus_train,PLAIN-65,How Avoiding Eggs Could Help You Avoid Diabetes,1,l6,0.28185990724608134,0.7894205980775325,0.7684378996015926,0.2441910256971609,0.7883441024473532,0.8088819995806238,0.0006810061167925596,0.053253260208293796,0.28009459213353693
NFCorpus_train,PLAIN-69,Does Caramel Color Cause Cancer?,0,bm25,0.6293979000191169,0.6189120997227641,0.5795435889915881,0.6100458831490401,0.6100458831490401,0.6100458831490401,0.0008083309512585402,0.05898704403080046,0.2774166560266167
NFCorpus_train,PLAIN-70,We Can End the Heart Disease Epidemic,1,l6,0.26044699689694667,0.38070586525790295,0.3557314553357324,0.2216896082411867,0.35863035642611496,0.3744541635112973,0.0008875129278749228,0.05608575697988272,0.2806259710341692
NFCorpus_train,PLAIN-71,How to Prevent Heart Disease,2,bge,0.049820762603941755,0.03984417264367797,0.1637744730755366,0.0,0.0,0.1723941821847754,0.0010260920971632004,0.0581397321075201,0.28623828501440585
NFCorpus_train,PLAIN-72,How Seafood Can Impact Brain Development,1,l6,0.21365167233652949,0.3434731128302845,0.3349304169807732,0.1723941821847754,0.31943122193677725,0.3525583336639718,0.000690059969201684,0.056117878993973136,0.2809673519805074
NFCorpus_train,PLAIN-73,Why Pregnant Women Should Avoid Tuna,2,bge,0.04990716166134661,0.04020302832624473,0.08424853391861256,0.0,0.0,0.08868266728275007,0.0005202100146561861,0.05489631602540612,0.28016982111148536
NFCorpus_train,PLAIN-74,How Fatty Foods May Affect Our Love Life,2,bge,0.3531900954762694,0.3283358510361186,0.3685273982316365,0.31943122193677725,0.30346030155133485,0.38792357708593317,0.0015165130607783794,0.05598449893295765,0.28128856024704874
NFCorpus_train,PLAIN-75,Can One Become a Sugar Addict?,0,bm25,0.8661260508947299,0.4516707560445155,0.30345966083993836,0.859181398634312,0.4330123093464013,0.31943122193677725,0.0005402301903814077,0.054377403343096375,0.28055800311267376
NFCorpus_train,PLAIN-76,Where are Phosphate Additives Found?,0,bm25,0.8994223378487253,0.8613474344832893,0.7739481286928269,0.8942748604427979,0.86445576451351,0.8146822407292915,0.0007850751280784607,0.055922445142641664,0.282849672017619
NFCorpus_train,PLAIN-79,What to Eat to Reduce Our Toxic Exposure,1,l6,0.16623441454040383,0.3364117602326346,0.21060512782912735,0.12253246782267099,0.3116553492467726,0.2216896082411867,0.0009638220071792603,0.054315570974722505,0.28111258801072836
NFCorpus_train,PLAIN-80,Our Immune System Uses Plants To Activate Gut Protection,0,bm25,0.4656810479012551,0.39631698817054895,0.3635316339438068,0.4378838762966054,0.3748578735694035,0.3826648778355861,0.0017356111202389002,0.055099151097238064,0.2811757382005453
NFCorpus_train,PLAIN-82,Are Canned Beans as Healthy as Home Cooked?,0,bm25,0.6624322830104519,0.6198775376399677,0.3364394912599076,0.6447614941174287,0.6100458831490401,0.3541468329051659,0.0005075910594314337,0.05383580201305449,0.2784787709824741
NFCorpus_train,PLAIN-84,Can Eating Soy Prevent Breast Cancer?,1,l6,0.8228900234540516,0.8281395375739747,0.3003121003984074,0.813753566530828,0.8290905210915487,0.3161180004193762,0.0009833730291575193,0.05310080689378083,0.27958218683488667
NFCorpus_train,PLAIN-85,Eat Beans to Live Longer,1,l6,0.6294888501265525,0.7229923354848571,0.23906531695250258,0.6100458831490401,0.718676239575155,0.2516477020552659,0.00030924612656235695,0.05508295097388327,0.2824740030337125
NFCorpus_train,PLAIN-86,Overdosing on Poppy Seeds,0,bm25,0.7477622376832821,0.738207092156553,0.6977750443273205,0.7345000466603374,0.7345000466603374,0.7345000466603374,7.196888327598572e-05,0.053768561920151114,0.2809826019220054
NFCorpus_train,PLAIN-87,The Healthiest Diet for Weight Control,0,bm25,0.04978241496480916,0.04019414585964608,0.0,0.0,0.0,0.0,0.0012392140924930573,0.05584737309254706,0.28476546914316714
NFCorpus_train,PLAIN-88,Why Athletes Should Eat Nutritional Yeast,1,l6,0.43885598335732745,0.7172275082610241,0.6245680620671247,0.40939696294236316,0.7124630069083355,0.6574400653338155,0.00039829802699387074,0.053824011934921145,0.2799732710700482
NFCorpus_train,PLAIN-92,Why the Egg-Cancer Link?,0,bm25,0.12768473011400155,0.041218146027182226,0.11640584443153744,0.08181039409947585,0.0,0.12253246782267099,0.0001950280275195837,0.04873360996134579,0.2774676629342139
NFCorpus_train,PLAIN-93,How Eggs Can Impact Body Odor,0,bm25,0.049901132989883544,0.040177617883620946,0.0,0.0,0.0,0.0,0.0005564230959862471,0.05528032314032316,0.28139977902173996
NFCorpus_train,PLAIN-94,How to Design a Misleading Study,0,bm25,0.049721194814653875,0.039667254022478615,0.0,0.0,0.0,0.0,0.0015776068903505802,0.058467389084398746,0.2829228029586375
NFCorpus_train,PLAIN-95,How Grapefruit Affects Prescription Drugs,1,l6,0.8695094022055583,0.9586332202898442,0.9185292438591651,0.8627260553676395,0.9668728882728055,0.9668728882728055,0.0004564260598272085,0.056213825941085815,0.28402229212224483
NFCorpus_train,PLAIN-97,Test to See If Your Diet is Alkaline or Acid Forming,1,l6,0.7847833394137231,0.8603944086992958,0.8030577445488999,0.7736991811496752,0.863664922155261,0.845323941630421,0.00128839910030365,0.05629017413593829,0.2790159722790122
NFCorpus_train,PLAIN-98,Does Animal Protein Cause Osteoporosis?,1,l6,0.049855677228879194,0.25067451322886486,0.0,0.0,0.2216896082411867,0.0,0.000809060875326395,0.05567015986889601,0.28029564185999334
NFCorpus_train,PLAIN-99,Quadrupling Breast Cancer Survival,0,bm25,0.04988473667261759,0.040107550905969715,0.0,0.0,0.0,0.0,0.0006532929837703705,0.056068723089993,0.28339151688851416
NFCorpus_train,PLAIN-100,Cancer and the Animal-to-Plant Protein Ratio,2,bge,0.12754644490265166,0.28773770277942534,0.6455032498315265,0.08181039409947585,0.26088874273052437,0.6794771050858174,0.0009837239049375057,0.05732650589197874,0.28360917582176626
NFCorpus_train,PLAIN-103,How Plant-Based Diets May Extend Our Lives,0,bm25,0.049762144496204065,0.03968038235968826,0.0,0.0,0.0,0.0,0.001348207937553525,0.05849345587193966,0.28340902691707015
NFCorpus_train,PLAIN-104,A Low Methionine Diet May Help Starve Cancer Cells,0,bm25,0.9681405103885478,0.8603449483901054,0.885549413439196,0.9668728882728055,0.863664922155261,0.9321572773044169,0.002191761042922735,0.05715300189331174,0.2819105130620301
NFCorpus_train,PLAIN-105,How Animal Proteins May Trigger Autoimmune Disease,0,bm25,0.16611534878047568,0.1427482034427902,0.13544298087976997,0.12253246782267099,0.10811053247825145,0.1425715588208105,0.001636076020076871,0.05607686587609351,0.28160077682696283
NFCorpus_train,PLAIN-106,Handling Poultry Tied to Liver/Pancreatic Cancers,2,bge,0.36726205779730536,0.6905612329325994,0.6979908733668637,0.33407023983887174,0.6844278360693264,0.7347272351230145,0.0005930170882493258,0.05464576696977019,0.2832792620174587
NFCorpus_train,PLAIN-107,Improving Attractiveness in Six Weeks,0,bm25,0.7148957051971089,0.61972360545666,0.619986569871358,0.7000116241546259,0.6100458831490401,0.6526174419698506,0.0006532149855047464,0.05561544606462121,0.2831748437602073
NFCorpus_train,PLAIN-108,Want to be Healthier? Change Your Taste Buds,0,bm25,0.7268890033053089,0.530759590246257,0.1637744730755366,0.7126042168130119,0.5168612641181795,0.1723941821847754,0.0004933038726449013,0.05953474808484316,0.29016964393667877
NFCorpus_train,PLAIN-109,How to Get Parents to Eat Their Vegetables,1,l6,0.6667119180808991,0.7382145904595494,0.6859462307112965,0.6492450176383777,0.7345000466603374,0.7220486639066279,0.00039782095700502396,0.05368271004408598,0.2807539829518646
NFCorpus_train,PLAIN-110,How To Get Our Kids to Eat Their Vegetables,1,l6,0.18285809762511912,0.6878673001879305,0.6594159250643207,0.1399209265777273,0.6814434551671087,0.6941220263834955,0.0003737939987331629,0.05319544696249068,0.2798587251454592
NFCorpus_train,PLAIN-114,How to Treat ADHD Without Drugs,2,bge,0.35336431537810153,0.24981272052237588,0.6318153834873821,0.31943122193677725,0.2216896082411867,0.6650688247235601,0.0005370478611439466,0.06078988080844283,0.2816326287575066
NFCorpus_train,PLAIN-115,Avoid Butter-Flavored Microwave Popcorn,1,l6,0.6295238937199856,0.6861574708503608,0.6455032498315265,0.6100458831490401,0.6794771050858174,0.6794771050858174,0.00010996311902999878,0.05217958032153547,0.27916121506132185
NFCorpus_train,PLAIN-116,Pistachios May Help Erectile Dysfunction,0,bm25,0.9649854443160092,0.9136983551603262,0.8296846830474974,0.96331803895032,0.9194787060880301,0.8733522979447341,0.0009457229170948267,0.055636225966736674,0.2836725879460573
NFCorpus_train,PLAIN-117,Foods for a Long Life and Love Life,0,bm25,0.04985160752897461,0.03992218924780053,0.0,0.0,0.0,0.0,0.0008394201286137104,0.057007725117728114,0.2828378430567682
NFCorpus_train,PLAIN-118,Pills vs. Diet For Erectile Dysfunction,0,bm25,0.8384426497529957,0.7234447734710729,0.7204254524507,0.8300792533881374,0.719143447037715,0.7583425815270527,0.0007570190355181694,0.05559746804647148,0.2853639640379697
NFCorpus_train,PLAIN-119,Which Seaweed to Help Prevent Breast Cancer?,0,bm25,0.9353837014632348,0.8957573995051854,0.7609747491417919,0.9321572773044169,0.900346883204941,0.801026051728202,0.000927948160097003,0.053601734107360244,0.27998826117254794
NFCorpus_train,PLAIN-120,Preloading With Watercress Before Exercise,0,bm25,0.6745403010802332,0.6569495802913505,0.6125234194115572,0.6574400653338155,0.6492450176383777,0.6447614941174287,0.00015625101514160633,0.05534548801369965,0.28142193891108036
NFCorpus_train,PLAIN-121,Berries to Prevent Muscle Soreness,0,bm25,0.7808843015093448,0.41585062079379603,0.2688413442575726,0.7694428460914032,0.395312317475795,0.2829908886921817,0.0004872898571193218,0.054683764930814505,0.281989011913538
NFCorpus_train,PLAIN-124,Toxin Contamination of Spirulina Supplements,0,bm25,0.3533871333813702,0.2506108501288952,0.1637744730755366,0.31943122193677725,0.2216896082411867,0.1723941821847754,0.0004075770266354084,0.05616408004425466,0.28098118607886136
NFCorpus_train,PLAIN-125,Is Noni or Mangosteen Juice Safe?,0,bm25,0.7927637455360675,0.7831229653270461,0.7427995174028571,0.7818942288451127,0.7818942288451127,0.7818942288451127,0.00020187301561236382,0.054608129896223545,0.28216729196719825
NFCorpus_train,PLAIN-126,Should Carrageenan Be Avoided?,0,bm25,0.9053111340222728,0.891748647285511,0.855329539044694,0.900346883204941,0.8954753162547369,0.900346883204941,0.00010202103294432163,0.049626911990344524,0.2771554160863161
NFCorpus_train,PLAIN-127,Treating Menstrual Pain With Diet,0,bm25,0.8977181487969433,0.8911818292497811,0.8091181365408878,0.8924909353525192,0.895863359683992,0.8517033016219873,0.0008459419477730989,0.05642871395684779,0.2853289118502289
NFCorpus_train,PLAIN-128,Cayenne for Irritable Bowel,2,bge,0.1276991365246372,0.1178703169816702,0.13544298087976997,0.08181039409947585,0.08181039409947585,0.1425715588208105,0.00011903303675353527,0.05653534992597997,0.28699436713941395
NFCorpus_train,PLAIN-129,Natural Treatment for Cluster Headaches,0,bm25,0.8229094930112293,0.8144860601338991,0.7730658882042866,0.8137046229445886,0.8150213405723072,0.813753566530828,0.0006221800576895475,0.05539226299151778,0.2830695768352598
NFCorpus_train,PLAIN-130,Foods With Natural Melatonin,0,bm25,0.9998617576182796,0.9902333570923663,0.9170201695800307,1.0,1.0,0.9652843890316114,0.0007837570738047361,0.055371409049257636,0.28347206697799265
NFCorpus_train,PLAIN-131,Two Kiwifruit an Hour Before Bedtime,1,l6,0.6744847565157734,0.7337373841087217,0.6547879364616267,0.6574400653338155,0.7300063305502305,0.6892504594332913,0.00047391699627041817,0.05557276401668787,0.28444502712227404
NFCorpus_train,PLAIN-134,Breast Cancer and Wine,1,l6,0.6953886570695125,0.7678897848004697,0.7350142220921914,0.6794771050858174,0.7660704217599303,0.7736991811496752,0.0006468158680945635,0.05575112393125892,0.2822237010113895
NFCorpus_train,PLAIN-135,Why Do Vegan Women Have Fewer Female Cancers?,1,l6,0.049835577547248856,0.6596042925733282,0.34390264171970836,0.0,0.6526174419698506,0.36200278075758774,0.0009306010324507952,0.058761792024597526,0.2829908619169146
NFCorpus_train,PLAIN-136,When a Scraped Knee May Once Again Kill,0,bm25,0.04985462441800284,0.03989103891909998,0.0,0.0,0.0,0.0,0.000833617988973856,0.05796717503108084,0.2867118320427835
NFCorpus_train,PLAIN-137,Why We Should Eat More Beans,0,bm25,0.26057082376570284,0.12445456805717478,0.11640584443153744,0.2216896082411867,0.08868266728275007,0.12253246782267099,0.00019319704733788967,0.05515863420441747,0.2815949891228229
NFCorpus_train,PLAIN-138,Egg Industry Caught Making False Claims,0,bm25,0.04994816864452711,0.04014946816336562,0.0,0.0,0.0,0.0,0.00029336591251194477,0.055754093918949366,0.2830004249699414
NFCorpus_train,PLAIN-139,Male Fertility and Dietary Pollutants,1,l6,0.17243354526232163,0.7783101759187958,0.7624414599276679,0.1290260050678645,0.777071605481148,0.8025699578185977,0.0008038850501179695,0.0564238962251693,0.2847434119321406
NFCorpus_train,PLAIN-140,Trans Fat in Animal Fat,0,bm25,0.7597198943490302,0.44088995231359274,0.3383075238371344,0.7471786178767241,0.4218483456960727,0.3561131829864573,0.0005662080366164446,0.055978029035031796,0.283692300086841
NFCorpus_train,PLAIN-141,Ginger & Lemon Balm for Radiation Exposure,0,bm25,0.9128153489254913,0.8177838076737849,0.7382180252070906,0.9082950973757999,0.8185761898947927,0.777071605481148,0.00036835484206676483,0.055902362801134586,0.2833778609056026
NFCorpus_train,PLAIN-144,How Risky are CT Scans?,1,l6,0.4386999430586441,0.7165270770203488,0.672258364367152,0.40916977447968594,0.7124630069083355,0.7076403835443706,6.197788752615452e-05,0.05635029193945229,0.27320613083429635
NFCorpus_train,PLAIN-145,Fukushima Radiation and Seafood,1,l6,0.8155864405240336,0.8474617970248841,0.47266966543187383,0.8058976186784061,0.8493978516976801,0.4975470162440777,9.214784950017929e-05,0.053523635026067495,0.2827103240415454
NFCorpus_train,PLAIN-146,Tea and Fluoride Risk,0,bm25,0.3533047630061679,0.040202779911335244,0.0,0.31943122193677725,0.0,0.0,0.0008797489572316408,0.05564373591914773,0.28397716605104506
NFCorpus_train,PLAIN-147,Does Cranberry Juice Work Against Bladder Infections?,0,bm25,0.9650839249628876,0.9588010597468013,0.87978099181516,0.96331803895032,0.9668728882728055,0.9260852545422738,0.000387498177587986,0.05526375724002719,0.2840394291561097
NFCorpus_train,PLAIN-148,How Avoiding Chicken Could Prevent Bladder Infections,0,bm25,0.30548524547290323,0.2718158134647549,0.14787660057237223,0.2690837904259621,0.24379175420284405,0.1556595795498655,0.0008227459620684385,0.05577678885310888,0.28497229097411036
NFCorpus_train,PLAIN-149,Preventing Bacterial Vaginosis With Diet,0,bm25,0.74759900145334,0.7381678188533918,0.7235075533270323,0.7345000466603374,0.7345000466603374,0.7615868982389814,0.000992452958598733,0.054161347914487123,0.2818781971000135
NFCorpus_train,PLAIN-150,Treating Migraines With Lavender,0,bm25,0.9595196236882155,0.9181180205176636,0.8647483750842367,0.9574284411791896,0.9241189044609823,0.9102614474570914,0.0002105310559272766,0.055144136073067784,0.2814930120948702
NFCorpus_train,PLAIN-151,Using Lavender to Treat Anxiety,0,bm25,0.9102865252076748,0.8504851587458857,0.8026686117678945,0.9057779239361423,0.8529527010201656,0.8449143281767311,0.0011503270361572504,0.055782536044716835,0.2840278160292655
NFCorpus_train,PLAIN-154,Probiotics During Cold Season?,1,l6,0.5202012243012893,0.6153972659224852,0.4996857367114766,0.49496543427085393,0.6052385058825713,0.5259849860120807,9.055295959115028e-05,0.0544247308280319,0.2840742408297956
NFCorpus_train,PLAIN-155,Probiotics and Diarrhea,0,bm25,0.827637450247307,0.8237012780279566,0.7742702735436918,0.8185761898947927,0.8244657876659233,0.8150213405723072,5.66910021007061e-05,0.05447059590369463,0.28544879192486405
NFCorpus_train,PLAIN-156,Mushrooms and Immunity,0,bm25,0.34284408268779387,0.28269907744924383,0.21060512782912735,0.30828292491529974,0.25481671996838123,0.2216896082411867,0.00013779406435787678,0.052318968111649156,0.2789807382505387
